user_id,gender,age,region
6505,М,32,Санкт-Петербург
6506,М,38,Санкт-Петербург
6507,Ж,31,Краснодарский край
6508,Ж,31,Санкт-Петербург
6509,Ж,45,Нижегородская область
6510,М,37,Санкт-Петербург
6511,Ж,36,Краснодарский край
6512,Ж,33,Краснодарский край
6513,М,31,Нижегородская область
6514,Ж,39,Краснодарский край
6515,Ж,41,Санкт-Петербург
6516,М,38,Краснодарский край
6517,М,40,Краснодарский край
6518,М,40,Оренбургская область
6519,М,39,Краснодарский край
6520,М,25,Краснодарский край
6521,Ж,44,Иркутская область
6522,М,30,Оренбургская область
6523,М,40,Санкт-Петербург
6524,Ж,37,Краснодарский край
6525,Ж,38,Нижегородская область
6526,Ж,35,Иркутская область
6527,Ж,28,Иркутская область
6528,М,28,Санкт-Петербург
6529,М,28,Краснодарский край
6530,Ж,32,Нижегородская область
6531,М,40,Санкт-Петербург
6532,Ж,35,Санкт-Петербург
6533,Ж,43,Санкт-Петербург
6534,Ж,35,Краснодарский край
6535,М,32,Краснодарский край
6536,М,40,Краснодарский край
6537,Ж,26,Иркутская область
6538,М,38,Астраханская область
6539,М,37,Нижегородская область
6540,Ж,35,Санкт-Петербург
6541,Ж,45,Краснодарский край
6542,Ж,33,Нижегородская область
6543,Ж,33,Иркутская область
6544,М,37,Санкт-Петербург
6545,Ж,39,Санкт-Петербург
6546,М,34,Санкт-Петербург
6547,Ж,30,Иркутская область
6548,М,39,Нижегородская область
6549,Ж,36,Иркутская область
6550,М,27,Краснодарский край
6551,Ж,45,Краснодарский край
6552,М,35,Санкт-Петербург
6553,Ж,32,Оренбургская область
6554,М,33,Иркутская область
6555,Ж,42,Иркутская область
6556,Ж,31,Краснодарский край
6557,М,50,Оренбургская область
6558,М,34,Санкт-Петербург
6559,Ж,37,Краснодарский край
6560,М,33,Оренбургская область
6561,Ж,38,Краснодарский край
6562,М,34,Нижегородская область
6563,М,24,Краснодарский край
6564,Ж,36,Оренбургская область
6565,М,38,Иркутская область
6566,Ж,40,Нижегородская область
6567,Ж,38,Краснодарский край
6568,М,33,Краснодарский край
6569,М,35,Краснодарский край
6570,Ж,46,Краснодарский край
6571,Ж,30,Краснодарский край
6572,Ж,43,Оренбургская область
6573,М,36,Нижегородская область
6574,М,36,Санкт-Петербург
6575,Ж,37,Санкт-Петербург
6576,М,39,Краснодарский край
6577,М,30,Санкт-Петербург
6578,Ж,33,Нижегородская область
6579,М,29,Нижегородская область
6580,М,36,Краснодарский край
6581,Ж,32,Астраханская область
6582,Ж,39,Краснодарский край
6583,М,30,Санкт-Петербург
6584,Ж,36,Иркутская область
6585,Ж,38,Краснодарский край
6586,Ж,39,Иркутская область
6587,Ж,33,Краснодарский край
6588,Ж,33,Краснодарский край
6589,М,40,Краснодарский край
6590,Ж,31,Краснодарский край
6591,М,35,Иркутская область
6592,Ж,39,Краснодарский край
6593,М,35,Санкт-Петербург
6594,Ж,41,Иркутская область
6595,М,30,Краснодарский край
6596,Ж,43,Краснодарский край
6597,М,42,Краснодарский край
6598,Ж,30,Оренбургская область
6599,Ж,39,Краснодарский край
6600,М,46,Краснодарский край
6601,Ж,32,Нижегородская область
6602,Ж,36,Санкт-Петербург
6603,Ж,35,Краснодарский край
6604,М,40,Оренбургская область
6605,Ж,29,Краснодарский край
6606,Ж,33,Краснодарский край
6607,Ж,43,Краснодарский край
6608,М,38,Краснодарский край
6609,М,41,Краснодарский край
6610,М,39,Иркутская область
6611,М,31,Санкт-Петербург
6612,М,34,Иркутская область
6613,Ж,46,Краснодарский край
6614,Ж,42,Оренбургская область
6615,М,27,Краснодарский край
6616,М,42,Санкт-Петербург
6617,Ж,37,Краснодарский край
6618,Ж,33,Оренбургская область
6619,Ж,45,Санкт-Петербург
6620,Ж,36,Краснодарский край
6621,М,35,Иркутская область
6622,Ж,29,Иркутская область
6623,Ж,38,Краснодарский край
6624,Ж,47,Санкт-Петербург
6625,Ж,39,Санкт-Петербург
6626,М,34,Иркутская область
6627,Ж,35,Санкт-Петербург
6628,Ж,36,Краснодарский край
6629,М,30,Краснодарский край
6630,М,32,Краснодарский край
6631,М,39,Иркутская область
6632,М,35,Санкт-Петербург
6633,Ж,38,Краснодарский край
6634,Ж,43,Оренбургская область
6635,М,30,Санкт-Петербург
6636,М,42,Иркутская область
6637,Ж,28,Краснодарский край
6638,М,35,Санкт-Петербург
6639,М,25,Иркутская область
6640,Ж,34,Краснодарский край
6641,Ж,30,Санкт-Петербург
6642,М,42,Нижегородская область
6643,Ж,34,Краснодарский край
6644,М,34,Астраханская область
6645,М,43,Санкт-Петербург
6646,М,36,Краснодарский край
6647,М,37,Краснодарский край
6648,Ж,34,Оренбургская область
6649,Ж,34,Краснодарский край
6650,Ж,39,Иркутская область
6651,М,44,Астраханская область
6652,М,25,Иркутская область
6653,Ж,28,Иркутская область
6654,Ж,32,Краснодарский край
6655,Ж,34,Иркутская область
6656,Ж,45,Иркутская область
6657,М,28,Оренбургская область
6658,М,42,Оренбургская область
6659,М,36,Иркутская область
6660,М,23,Краснодарский край
6661,Ж,29,Санкт-Петербург
6662,Ж,37,Санкт-Петербург
6663,Ж,43,Астраханская область
6664,М,44,Астраханская область
6665,Ж,30,Краснодарский край
6666,Ж,29,Краснодарский край
6667,Ж,35,Нижегородская область
6668,М,30,Краснодарский край
6669,М,35,Санкт-Петербург
6670,Ж,38,Санкт-Петербург
6671,М,32,Краснодарский край
6672,М,28,Санкт-Петербург
6673,Ж,31,Санкт-Петербург
6674,М,31,Санкт-Петербург
6675,М,31,Краснодарский край
6676,М,36,Санкт-Петербург
6677,Ж,40,Астраханская область
6678,М,40,Санкт-Петербург
6679,М,36,Астраханская область
6680,М,39,Астраханская область
6681,Ж,31,Иркутская область
6682,М,37,Краснодарский край
6683,М,29,Нижегородская область
6684,Ж,21,Краснодарский край
6685,Ж,35,Иркутская область
6686,Ж,40,Санкт-Петербург
6687,Ж,34,Краснодарский край
6688,Ж,39,Иркутская область
6689,Ж,32,Краснодарский край
6690,Ж,34,Астраханская область
6691,Ж,24,Санкт-Петербург
6692,Ж,28,Астраханская область
6693,Ж,29,Оренбургская область
6694,М,40,Оренбургская область
6695,Ж,30,Краснодарский край
6696,Ж,30,Оренбургская область
6697,Ж,38,Нижегородская область
6698,М,38,Астраханская область
6699,Ж,30,Краснодарский край
6700,М,29,Краснодарский край
6701,Ж,30,Краснодарский край
6702,Ж,45,Астраханская область
6703,Ж,31,Санкт-Петербург
6704,Ж,39,Нижегородская область
6705,М,33,Санкт-Петербург
6706,Ж,27,Краснодарский край
6707,Ж,32,Санкт-Петербург
6708,М,27,Республика Адыгея
6709,М,34,Краснодарский край
6710,М,34,Астраханская область
6711,М,38,Краснодарский край
6712,М,43,Краснодарский край
6713,Ж,38,Санкт-Петербург
6714,Ж,37,Оренбургская область
6715,М,38,Оренбургская область
6716,Ж,34,Краснодарский край
6717,М,26,Санкт-Петербург
6718,Ж,37,Краснодарский край
6719,Ж,36,Нижегородская область
6720,Ж,29,Оренбургская область
6721,М,37,Краснодарский край
6722,М,39,Краснодарский край
6723,Ж,30,Иркутская область
6724,Ж,36,Нижегородская область
6725,Ж,32,Иркутская область
6726,Ж,36,Иркутская область
6727,М,31,Иркутская область
6728,Ж,39,Санкт-Петербург
6729,Ж,33,Нижегородская область
6730,Ж,31,Нижегородская область
6731,Ж,30,Краснодарский край
6732,М,28,Краснодарский край
6733,М,37,Краснодарский край
6734,М,36,Краснодарский край
6735,М,37,Нижегородская область
6736,М,34,Нижегородская область
6737,М,42,Санкт-Петербург
6738,М,30,Краснодарский край
6739,Ж,33,Санкт-Петербург
6740,М,34,Иркутская область
6741,М,32,Иркутская область
6742,М,36,Нижегородская область
6743,Ж,34,Оренбургская область
6744,М,35,Краснодарский край
6745,М,32,Иркутская область
6746,Ж,32,Краснодарский край
6747,М,42,Оренбургская область
6748,Ж,40,Оренбургская область
6749,Ж,38,Нижегородская область
6750,М,30,Санкт-Петербург
6751,Ж,39,Санкт-Петербург
6752,М,33,Санкт-Петербург
6753,М,42,Иркутская область
6754,М,24,Краснодарский край
6755,Ж,28,Санкт-Петербург
6756,Ж,30,Нижегородская область
6757,М,46,Краснодарский край
6758,Ж,39,Санкт-Петербург
6759,Ж,34,Краснодарский край
6760,М,30,Краснодарский край
6761,М,38,Краснодарский край
6762,Ж,39,Оренбургская область
6763,Ж,27,Оренбургская область
6764,Ж,28,Краснодарский край
6765,Ж,35,Краснодарский край
6766,Ж,29,Астраханская область
6767,Ж,34,Санкт-Петербург
6768,Ж,31,Санкт-Петербург
6769,М,31,Краснодарский край
6770,Ж,41,Краснодарский край
6771,Ж,44,Астраханская область
6772,Ж,38,Республика Адыгея
6773,М,33,Нижегородская область
6774,М,34,Санкт-Петербург
6775,Ж,32,Краснодарский край
6776,М,46,Иркутская область
6777,М,26,Оренбургская область
6778,Ж,43,Иркутская область
6779,М,40,Краснодарский край
6780,Ж,31,Нижегородская область
6781,Ж,28,Нижегородская область
6782,М,40,Санкт-Петербург
6783,Ж,40,Санкт-Петербург
6784,Ж,34,Краснодарский край
6785,Ж,30,Иркутская область
6786,Ж,33,Краснодарский край
6787,М,30,Нижегородская область
6788,Ж,36,Оренбургская область
6789,М,36,Санкт-Петербург
6790,Ж,34,Нижегородская область
6791,М,30,Иркутская область
6792,Ж,35,Астраханская область
6793,Ж,38,Оренбургская область
6794,М,31,Оренбургская область
6795,М,46,Санкт-Петербург
6796,М,42,Краснодарский край
6797,М,37,Санкт-Петербург
6798,М,36,Санкт-Петербург
6799,М,39,Оренбургская область
6800,Ж,33,Краснодарский край
6801,М,14,Оренбургская область
6802,Ж,39,Краснодарский край
6803,Ж,29,Иркутская область
6804,Ж,38,Иркутская область
6805,М,41,Краснодарский край
6806,Ж,35,Нижегородская область
6807,М,38,Санкт-Петербург
6808,Ж,30,Нижегородская область
6809,М,39,Краснодарский край
6810,Ж,39,Санкт-Петербург
6811,М,36,Краснодарский край
6812,М,29,Иркутская область
6813,Ж,45,Астраханская область
6814,М,38,Иркутская область
6815,М,31,Санкт-Петербург
6816,М,28,Краснодарский край
6817,Ж,36,Республика Адыгея
6818,Ж,29,Санкт-Петербург
6819,Ж,30,Краснодарский край
6820,М,40,Краснодарский край
6821,М,23,Санкт-Петербург
6822,Ж,36,Санкт-Петербург
6823,М,32,Краснодарский край
6824,Ж,36,Нижегородская область
6825,М,38,Иркутская область
6826,Ж,38,Республика Адыгея
6827,М,38,Иркутская область
6828,М,33,Краснодарский край
6829,М,37,Иркутская область
6830,М,38,Санкт-Петербург
6831,Ж,29,Краснодарский край
6832,Ж,35,Нижегородская область
6833,Ж,26,Иркутская область
6834,Ж,38,Нижегородская область
6835,Ж,39,Иркутская область
6836,М,38,Оренбургская область
6837,Ж,31,Оренбургская область
6838,М,34,Санкт-Петербург
6839,Ж,27,Краснодарский край
6840,Ж,38,Иркутская область
6841,М,39,Оренбургская область
6842,Ж,31,Санкт-Петербург
6843,М,28,Краснодарский край
6844,М,28,Санкт-Петербург
6845,Ж,34,Краснодарский край
6846,М,37,Краснодарский край
6847,Ж,30,Краснодарский край
6848,М,46,Оренбургская область
6849,Ж,42,Краснодарский край
6850,Ж,34,Краснодарский край
6851,М,28,Санкт-Петербург
6852,М,31,Республика Адыгея
6853,М,31,Санкт-Петербург
6854,Ж,37,Санкт-Петербург
6855,Ж,36,Краснодарский край
6856,М,33,Краснодарский край
6857,Ж,37,Нижегородская область
6858,М,38,Республика Адыгея
6859,Ж,35,Астраханская область
6860,Ж,32,Краснодарский край
6861,Ж,29,Нижегородская область
6862,М,37,Республика Адыгея
6863,М,36,Санкт-Петербург
6864,М,39,Краснодарский край
6865,Ж,23,Нижегородская область
6866,М,39,Санкт-Петербург
6867,Ж,43,Краснодарский край
6868,М,29,Иркутская область
6869,Ж,33,Краснодарский край
6870,М,41,Краснодарский край
6871,М,36,Краснодарский край
6872,Ж,37,Санкт-Петербург
6873,М,35,Санкт-Петербург
6874,М,36,Краснодарский край
6875,Ж,30,Иркутская область
6876,Ж,38,Оренбургская область
6877,М,37,Краснодарский край
6878,М,36,Санкт-Петербург
6879,М,31,Санкт-Петербург
6880,М,37,Краснодарский край
6881,Ж,44,Санкт-Петербург
6882,М,38,Астраханская область
6883,М,27,Нижегородская область
6884,Ж,41,Иркутская область
6885,М,34,Санкт-Петербург
6886,Ж,26,Иркутская область
6887,М,32,Иркутская область
6888,Ж,32,Нижегородская область
6889,Ж,36,Иркутская область
6890,Ж,38,Иркутская область
6891,Ж,29,Иркутская область
6892,М,37,Санкт-Петербург
6893,Ж,39,Краснодарский край
6894,М,24,Иркутская область
6895,М,32,Иркутская область
6896,Ж,28,Иркутская область
6897,Ж,45,Краснодарский край
6898,Ж,32,Астраханская область
6899,М,36,Санкт-Петербург
6900,Ж,38,Санкт-Петербург
6901,Ж,31,Краснодарский край
6902,М,37,Санкт-Петербург
6903,М,32,Санкт-Петербург
6904,М,40,Астраханская область
6905,Ж,36,Краснодарский край
6906,Ж,39,Санкт-Петербург
6907,М,39,Нижегородская область
6908,М,38,Краснодарский край
6909,М,35,Краснодарский край
6910,Ж,35,Санкт-Петербург
6911,Ж,34,Санкт-Петербург
6912,Ж,37,Санкт-Петербург
6913,Ж,41,Санкт-Петербург
6914,М,30,Астраханская область
6915,Ж,30,Санкт-Петербург
6916,М,34,Нижегородская область
6917,М,32,Санкт-Петербург
6918,Ж,25,Краснодарский край
6919,М,42,Иркутская область
6920,Ж,37,Краснодарский край
6921,М,21,Краснодарский край
6922,Ж,30,Краснодарский край
6923,Ж,32,Нижегородская область
6924,М,36,Санкт-Петербург
6925,Ж,32,Санкт-Петербург
6926,Ж,42,Краснодарский край
6927,Ж,38,Астраханская область
6928,Ж,36,Иркутская область
6929,М,48,Иркутская область
6930,Ж,30,Краснодарский край
6931,Ж,30,Астраханская область
6932,М,41,Иркутская область
6933,Ж,35,Санкт-Петербург
6934,М,35,Иркутская область
6935,Ж,30,Санкт-Петербург
6936,Ж,39,Краснодарский край
6937,Ж,31,Краснодарский край
6938,М,35,Оренбургская область
6939,М,28,Нижегородская область
6940,Ж,39,Санкт-Петербург
6941,Ж,41,Санкт-Петербург
6942,М,30,Краснодарский край
6943,Ж,32,Краснодарский край
6944,Ж,38,Краснодарский край
6945,М,36,Краснодарский край
6946,М,39,Санкт-Петербург
6947,М,35,Нижегородская область
6948,Ж,29,Санкт-Петербург
6949,М,24,Санкт-Петербург
6950,М,36,Оренбургская область
6951,Ж,38,Иркутская область
6952,М,28,Иркутская область
6953,Ж,27,Иркутская область
6954,М,31,Нижегородская область
6955,М,45,Краснодарский край
6956,Ж,36,Краснодарский край
6957,Ж,42,Краснодарский край
6958,М,34,Нижегородская область
6959,Ж,34,Нижегородская область
6960,М,23,Иркутская область
6961,Ж,36,Санкт-Петербург
6962,М,44,Астраханская область
6963,Ж,39,Республика Адыгея
6964,Ж,36,Санкт-Петербург
6965,Ж,37,Иркутская область
6966,Ж,43,Краснодарский край
6967,М,37,Краснодарский край
6968,Ж,28,Иркутская область
6969,Ж,37,Санкт-Петербург
6970,М,40,Нижегородская область
6971,М,37,Оренбургская область
6972,Ж,37,Краснодарский край
6973,М,39,Краснодарский край
6974,М,34,Краснодарский край
6975,Ж,20,Оренбургская область
6976,М,38,Санкт-Петербург
6977,Ж,26,Краснодарский край
6978,М,42,Краснодарский край
6979,Ж,38,Санкт-Петербург
6980,Ж,38,Нижегородская область
6981,М,33,Иркутская область
6982,М,35,Санкт-Петербург
6983,М,35,Краснодарский край
6984,Ж,37,Краснодарский край
6985,М,37,Краснодарский край
6986,М,25,Краснодарский край
6987,Ж,39,Иркутская область
6988,М,41,Санкт-Петербург
6989,М,34,Санкт-Петербург
6990,Ж,37,Оренбургская область
6991,Ж,37,Санкт-Петербург
6992,Ж,32,Астраханская область
6993,М,41,Иркутская область
6994,Ж,30,Астраханская область
6995,М,40,Краснодарский край
6996,Ж,38,Краснодарский край
6997,М,31,Иркутская область
6998,Ж,43,Астраханская область
6999,Ж,36,Санкт-Петербург
7000,М,31,Астраханская область
7001,М,30,Оренбургская область
7002,Ж,36,Санкт-Петербург
7003,М,33,Санкт-Петербург
7004,М,36,Нижегородская область
7005,М,29,Оренбургская область
7006,М,27,Краснодарский край
7007,Ж,28,Санкт-Петербург
7008,Ж,33,Республика Адыгея
7009,М,42,Нижегородская область
7010,М,34,Краснодарский край
7011,Ж,34,Санкт-Петербург
7012,Ж,35,Краснодарский край
7013,М,36,Иркутская область
7014,М,34,Нижегородская область
7015,Ж,29,Оренбургская область
7016,М,42,Нижегородская область
7017,М,36,Астраханская область
7018,М,39,Иркутская область
7019,М,33,Санкт-Петербург
7020,М,28,Краснодарский край
7021,М,38,Краснодарский край
7022,Ж,39,Оренбургская область
7023,Ж,34,Оренбургская область
7024,М,31,Нижегородская область
7025,М,31,Краснодарский край
7026,М,37,Оренбургская область
7027,М,30,Санкт-Петербург
7028,Ж,28,Нижегородская область
7029,М,34,Нижегородская область
7030,М,33,Нижегородская область
7031,М,29,Оренбургская область
7032,Ж,38,Иркутская область
7033,Ж,26,Астраханская область
7034,Ж,32,Оренбургская область
7035,Ж,25,Нижегородская область
7036,Ж,40,Нижегородская область
7037,Ж,39,Республика Адыгея
7038,Ж,29,Краснодарский край
7039,М,43,Иркутская область
7040,М,28,Краснодарский край
7041,М,33,Санкт-Петербург
7042,М,31,Оренбургская область
7043,М,37,Краснодарский край
7044,М,31,Санкт-Петербург
7045,Ж,38,Санкт-Петербург
7046,М,33,Санкт-Петербург
7047,Ж,36,Санкт-Петербург
7048,Ж,30,Краснодарский край
7049,Ж,29,Краснодарский край
7050,М,36,Санкт-Петербург
7051,Ж,43,Иркутская область
7052,М,29,Иркутская область
7053,Ж,35,Краснодарский край
7054,М,47,Республика Адыгея
7055,Ж,37,Оренбургская область
7056,М,33,Краснодарский край
7057,Ж,32,Иркутская область
7058,Ж,37,Иркутская область
7059,М,35,Санкт-Петербург
7060,М,29,Оренбургская область
7061,Ж,42,Нижегородская область
7062,Ж,26,Нижегородская область
7063,Ж,44,Оренбургская область
7064,М,26,Краснодарский край
7065,М,40,Нижегородская область
7066,М,45,Краснодарский край
7067,Ж,39,Краснодарский край
7068,Ж,38,Нижегородская область
7069,Ж,25,Нижегородская область
7070,Ж,28,Иркутская область
7071,М,28,Краснодарский край
7072,Ж,43,Оренбургская область
7073,Ж,40,Краснодарский край
7074,Ж,36,Республика Адыгея
7075,М,43,Астраханская область
7076,Ж,37,Краснодарский край
7077,М,38,Краснодарский край
7078,М,39,Астраханская область
7079,М,27,Санкт-Петербург
7080,М,33,Краснодарский край
7081,М,31,Иркутская область
7082,Ж,39,Санкт-Петербург
7083,М,30,Иркутская область
7084,М,26,Краснодарский край
7085,Ж,35,Оренбургская область
7086,М,34,Иркутская область
7087,М,28,Краснодарский край
7088,Ж,28,Оренбургская область
7089,М,36,Краснодарский край
7090,М,38,Санкт-Петербург
7091,Ж,41,Краснодарский край
7092,Ж,26,Оренбургская область
7093,Ж,33,Иркутская область
7094,Ж,36,Краснодарский край
7095,М,36,Санкт-Петербург
7096,М,35,Санкт-Петербург
7097,М,36,Санкт-Петербург
7098,Ж,32,Иркутская область
7099,М,32,Краснодарский край
7100,Ж,32,Краснодарский край
7101,Ж,31,Краснодарский край
7102,М,32,Оренбургская область
7103,Ж,39,Иркутская область
7104,М,39,Краснодарский край
7105,Ж,31,Краснодарский край
7106,М,39,Нижегородская область
7107,Ж,37,Краснодарский край
7108,Ж,26,Краснодарский край
7109,Ж,36,Нижегородская область
7110,Ж,35,Нижегородская область
7111,Ж,44,Санкт-Петербург
7112,Ж,27,Иркутская область
7113,Ж,32,Краснодарский край
7114,Ж,38,Нижегородская область
7115,М,42,Астраханская область
7116,Ж,34,Санкт-Петербург
7117,М,38,Иркутская область
7118,Ж,31,Санкт-Петербург
7119,Ж,35,Астраханская область
7120,М,37,Нижегородская область
7121,Ж,36,Краснодарский край
7122,М,41,Иркутская область
7123,М,36,Краснодарский край
7124,Ж,41,Оренбургская область
7125,М,36,Санкт-Петербург
7126,Ж,33,Санкт-Петербург
7127,М,32,Оренбургская область
7128,М,43,Иркутская область
7129,Ж,38,Нижегородская область
7130,Ж,41,Санкт-Петербург
7131,М,33,Астраханская область
7132,Ж,33,Краснодарский край
7133,М,36,Краснодарский край
7134,М,26,Санкт-Петербург
7135,Ж,30,Краснодарский край
7136,Ж,37,Астраханская область
7137,Ж,46,Краснодарский край
7138,М,37,Иркутская область
7139,Ж,30,Краснодарский край
7140,М,34,Астраханская область
7141,М,27,Астраханская область
7142,М,37,Иркутская область
7143,Ж,25,Нижегородская область
7144,М,33,Санкт-Петербург
7145,Ж,37,Краснодарский край
7146,Ж,36,Краснодарский край
7147,М,31,Краснодарский край
7148,М,36,Иркутская область
7149,М,27,Нижегородская область
7150,Ж,32,Краснодарский край
7151,М,39,Краснодарский край
7152,М,39,Иркутская область
7153,Ж,31,Краснодарский край
7154,М,32,Республика Адыгея
7155,М,31,Краснодарский край
7156,М,28,Санкт-Петербург
7157,Ж,28,Санкт-Петербург
7158,Ж,25,Краснодарский край
7159,М,49,Санкт-Петербург
7160,Ж,34,Краснодарский край
7161,Ж,38,Краснодарский край
7162,М,30,Оренбургская область
7163,Ж,35,Краснодарский край
7164,Ж,31,Санкт-Петербург
7165,Ж,40,Иркутская область
7166,Ж,39,Краснодарский край
7167,М,35,Краснодарский край
7168,Ж,35,Краснодарский край
7169,Ж,28,Нижегородская область
7170,Ж,29,Краснодарский край
7171,Ж,40,Санкт-Петербург
7172,М,25,Иркутская область
7173,М,34,Иркутская область
7174,М,35,Астраханская область
7175,М,33,Оренбургская область
7176,М,31,Иркутская область
7177,М,37,Краснодарский край
7178,Ж,38,Иркутская область
7179,Ж,32,Санкт-Петербург
7180,М,24,Краснодарский край
7181,Ж,36,Оренбургская область
7182,Ж,35,Иркутская область
7183,М,39,Иркутская область
7184,Ж,40,Санкт-Петербург
7185,Ж,38,Иркутская область
7186,М,30,Нижегородская область
7187,Ж,44,Санкт-Петербург
7188,Ж,36,Оренбургская область
7189,Ж,30,Санкт-Петербург
7190,Ж,43,Санкт-Петербург
7191,М,40,Оренбургская область
7192,Ж,35,Санкт-Петербург
7193,М,32,Санкт-Петербург
7194,Ж,33,Иркутская область
7195,М,35,Нижегородская область
7196,Ж,32,Санкт-Петербург
7197,М,34,Оренбургская область
7198,Ж,37,Оренбургская область
7199,М,41,Оренбургская область
7200,Ж,32,Санкт-Петербург
7201,Ж,37,Краснодарский край
7202,М,32,Санкт-Петербург
7203,М,46,Санкт-Петербург
7204,М,34,Краснодарский край
7205,Ж,39,Краснодарский край
7206,Ж,37,Краснодарский край
7207,Ж,35,Оренбургская область
7208,М,39,Астраханская область
7209,М,33,Краснодарский край
7210,Ж,40,Астраханская область
7211,М,47,Нижегородская область
7212,М,32,Санкт-Петербург
7213,Ж,45,Санкт-Петербург
7214,Ж,41,Краснодарский край
7215,Ж,36,Нижегородская область
7216,Ж,34,Санкт-Петербург
7217,Ж,38,Краснодарский край
7218,М,35,Нижегородская область
7219,Ж,43,Оренбургская область
7220,Ж,32,Санкт-Петербург
7221,Ж,35,Республика Адыгея
7222,М,41,Республика Адыгея
7223,М,32,Краснодарский край
7224,Ж,39,Краснодарский край
7225,М,29,Краснодарский край
7226,Ж,36,Иркутская область
7227,М,34,Нижегородская область
7228,Ж,30,Санкт-Петербург
7229,Ж,41,Краснодарский край
7230,Ж,35,Краснодарский край
7231,М,43,Краснодарский край
7232,Ж,29,Краснодарский край
7233,Ж,36,Санкт-Петербург
7234,М,36,Нижегородская область
7235,Ж,32,Нижегородская область
7236,М,35,Нижегородская область
7237,М,35,Санкт-Петербург
7238,Ж,29,Санкт-Петербург
7239,Ж,33,Астраханская область
7240,М,31,Краснодарский край
7241,М,36,Краснодарский край
7242,М,38,Краснодарский край
7243,М,36,Нижегородская область
7244,Ж,32,Краснодарский край
7245,М,42,Санкт-Петербург
7246,Ж,29,Краснодарский край
7247,Ж,40,Астраханская область
7248,М,36,Санкт-Петербург
7249,М,34,Иркутская область
7250,Ж,43,Краснодарский край
7251,М,34,Оренбургская область
7252,Ж,31,Санкт-Петербург
7253,Ж,32,Санкт-Петербург
7254,М,33,Краснодарский край
7255,Ж,37,Астраханская область
7256,Ж,41,Иркутская область
7257,Ж,30,Иркутская область
7258,М,28,Краснодарский край
7259,Ж,30,Санкт-Петербург
7260,Ж,31,Краснодарский край
7261,М,39,Иркутская область
7262,Ж,30,Краснодарский край
7263,Ж,34,Оренбургская область
7264,Ж,38,Санкт-Петербург
7265,Ж,46,Краснодарский край
7266,М,31,Иркутская область
7267,Ж,38,Санкт-Петербург
7268,М,41,Иркутская область
7269,М,34,Иркутская область
7270,М,33,Краснодарский край
7271,Ж,40,Краснодарский край
7272,Ж,36,Краснодарский край
7273,М,32,Санкт-Петербург
7274,Ж,36,Санкт-Петербург
7275,М,32,Астраханская область
7276,М,41,Краснодарский край
7277,М,28,Краснодарский край
7278,М,29,Краснодарский край
7279,Ж,32,Краснодарский край
7280,М,31,Краснодарский край
7281,М,27,Краснодарский край
7282,М,36,Астраханская область
7283,М,28,Иркутская область
7284,М,37,Астраханская область
7285,М,33,Санкт-Петербург
7286,Ж,29,Иркутская область
7287,М,36,Астраханская область
7288,Ж,32,Краснодарский край
7289,Ж,37,Иркутская область
7290,М,35,Иркутская область
7291,Ж,43,Санкт-Петербург
7292,М,41,Санкт-Петербург
7293,Ж,32,Санкт-Петербург
7294,М,29,Краснодарский край
7295,Ж,40,Санкт-Петербург
7296,Ж,42,Краснодарский край
7297,М,26,Краснодарский край
7298,М,32,Краснодарский край
7299,М,36,Краснодарский край
7300,М,38,Краснодарский край
7301,Ж,27,Оренбургская область
7302,Ж,39,Краснодарский край
7303,Ж,42,Астраханская область
7304,Ж,36,Оренбургская область
7305,Ж,34,Санкт-Петербург
7306,Ж,33,Краснодарский край
7307,М,38,Краснодарский край
7308,М,36,Оренбургская область
7309,М,39,Санкт-Петербург
7310,М,30,Санкт-Петербург
7311,Ж,36,Нижегородская область
7312,Ж,41,Оренбургская область
7313,М,41,Санкт-Петербург
7314,Ж,38,Иркутская область
7315,Ж,37,Краснодарский край
7316,Ж,33,Санкт-Петербург
7317,Ж,32,Нижегородская область
7318,Ж,43,Иркутская область
7319,Ж,28,Нижегородская область
7320,Ж,26,Нижегородская область
7321,Ж,40,Оренбургская область
7322,М,30,Санкт-Петербург
7323,Ж,36,Краснодарский край
7324,М,25,Астраханская область
7325,Ж,40,Нижегородская область
7326,Ж,28,Нижегородская область
7327,М,39,Краснодарский край
7328,Ж,35,Иркутская область
7329,М,26,Краснодарский край
7330,Ж,37,Оренбургская область
7331,М,37,Нижегородская область
7332,Ж,31,Иркутская область
7333,М,37,Нижегородская область
7334,Ж,22,Санкт-Петербург
7335,М,37,Краснодарский край
7336,Ж,35,Иркутская область
7337,М,38,Иркутская область
7338,Ж,39,Оренбургская область
7339,М,34,Иркутская область
7340,Ж,35,Краснодарский край
7341,Ж,27,Краснодарский край
7342,Ж,40,Нижегородская область
7343,М,30,Нижегородская область
7344,М,24,Иркутская область
7345,Ж,26,Краснодарский край
7346,М,33,Иркутская область
7347,Ж,35,Санкт-Петербург
7348,М,35,Иркутская область
7349,Ж,36,Нижегородская область
7350,Ж,32,Санкт-Петербург
7351,М,32,Краснодарский край
7352,Ж,32,Республика Адыгея
7353,Ж,37,Санкт-Петербург
7354,Ж,36,Иркутская область
7355,М,32,Краснодарский край
7356,М,43,Иркутская область
7357,М,28,Астраханская область
7358,М,33,Астраханская область
7359,М,32,Оренбургская область
7360,М,39,Оренбургская область
7361,М,34,Иркутская область
7362,Ж,29,Краснодарский край
